Region,Year,League,Wins,Losses,Playoffs
Region_58,2007,League_1,22,63,False
Region_58,2007,League_2,82,74,False
Region_58,2007,League_3,74,56,True
Region_58,2007,League_4,0,97,False
Region_58,2008,League_1,87,73,False
Region_58,2008,League_2,53,73,True
Region_58,2008,League_3,70,69,True
Region_58,2008,League_4,88,99,False
Region_58,2009,League_1,84,87,False
Region_58,2009,League_2,14,75,False
Region_58,2009,League_3,64,42,False
Region_58,2009,League_4,75,22,False
Region_59,2000,League_1,70,26,False
Region_59,2000,League_2,14,57,True
Region_59,2000,League_3,20,36,True
Region_59,2000,League_4,18,5,False
Region_59,2001,League_1,59,64,False
Region_59,2001,League_2,92,5,False
Region_59,2001,League_3,88,49,True
Region_59,2001,League_4,32,21,False
Region_59,2002,League_1,48,87,True
Region_59,2002,League_2,95,24,True
Region_59,2002,League_3,34,78,False
Region_59,2002,League_4,43,89,True
Region_59,2003,League_1,89,71,False
Region_59,2003,League_2,10,50,True
Region_59,2003,League_3,98,87,False
Region_59,2003,League_4,71,47,False
Region_59,2004,League_1,77,69,True
Region_59,2004,League_2,73,98,True
Region_59,2004,League_3,65,64,True
Region_59,2004,League_4,45,59,False
Region_59,2005,League_1,8,45,True
Region_59,2005,League_2,2,35,True
Region_59,2005,League_3,84,57,False
Region_59,2005,League_4,25,75,False
Region_59,2006,League_1,71,37,True
Region_59,2006,League_2,47,10,True
Region_59,2006,League_3,65,11,True
Region_59,2006,League_4,69,41,False
Region_59,2007,League_1,27,38,False
Region_59,2007,League_2,92,70,True
Region_59,2007,League_3,25,10,False
Region_59,2007,League_4,24,35,True
Region_59,2008,League_1,11,51,True
Region_59,2008,League_2,4,30,False
Region_59,2008,League_3,97,32,True
Region_59,2008,League_4,47,12,True
Region_59,2009,League_1,36,17,False
Region_59,2009,League_2,78,40,True
Region_59,2009,League_3,43,57,True
Region_59,2009,League_4,99,55,False
Region_60,2000,League_1,14,23,True
Region_60,2000,League_2,42,72,True
Region_60,2000,League_3,47,30,False
Region_60,2000,League_4,86,54,False
Region_60,2001,League_1,69,9,False
Region_60,2001,League_2,45,59,True
Region_60,2001,League_3,42,1,False
Region_60,2001,League_4,20,14,True
Region_60,2002,League_1,22,2,False
Region_60,2002,League_2,79,42,True
Region_60,2002,League_3,46,30,True
Region_60,2002,League_4,14,69,False
Region_60,2003,League_1,24,66,True
Region_60,2003,League_2,35,55,True
Region_60,2003,League_3,74,62,False
Region_60,2003,League_4,50,74,True
Region_60,2004,League_1,14,14,True
Region_60,2004,League_2,67,91,True
Region_60,2004,League_3,20,9,False
Region_60,2004,League_4,12,37,False
Region_60,2005,League_1,85,46,False
Region_60,2005,League_2,18,56,False
Region_60,2005,League_3,33,49,False
Region_60,2005,League_4,77,70,False
Region_60,2006,League_1,67,14,False
Region_60,2006,League_2,51,17,False
Region_60,2006,League_3,26,81,True
Region_60,2006,League_4,28,87,True
Region_60,2007,League_1,27,1,True
Region_60,2007,League_2,34,83,True
Region_60,2007,League_3,7,97,False
Region_60,2007,League_4,15,42,True
Region_60,2008,League_1,35,25,True
Region_60,2008,League_2,29,70,True
Region_60,2008,League_3,17,37,True
Region_60,2008,League_4,1,93,True
Region_60,2009,League_1,48,41,False
Region_60,2009,League_2,76,4,False
Region_60,2009,League_3,3,10,True
Region_60,2009,League_4,89,64,True
Region_61,2000,League_1,88,33,True
Region_61,2000,League_2,93,0,True
Region_61,2000,League_3,74,82,False
Region_61,2000,League_4,6,1,True
Region_61,2001,League_1,94,84,False
Region_61,2001,League_2,73,19,True
Region_61,2001,League_3,38,60,False
Region_61,2001,League_4,12,86,False
Region_61,2002,League_1,30,20,False
Region_61,2002,League_2,70,87,True
Region_61,2002,League_3,62,67,True
Region_61,2002,League_4,55,11,False
Region_61,2003,League_1,41,21,True
Region_61,2003,League_2,60,19,True
Region_61,2003,League_3,41,81,False
Region_61,2003,League_4,55,0,True
Region_61,2004,League_1,35,29,False
Region_61,2004,League_2,83,96,True
Region_61,2004,League_3,67,23,True
Region_61,2004,League_4,6,13,False
Region_61,2005,League_1,53,35,False
Region_61,2005,League_2,0,68,False
Region_61,2005,League_3,43,74,False
Region_61,2005,League_4,44,23,True
Region_61,2006,League_1,46,59,True
Region_61,2006,League_2,12,94,True
Region_61,2006,League_3,21,54,False
Region_61,2006,League_4,20,76,True
Region_61,2007,League_1,85,79,True
Region_61,2007,League_2,91,23,True
Region_61,2007,League_3,8,76,False
Region_61,2007,League_4,25,23,False
Region_61,2008,League_1,8,53,True
Region_61,2008,League_2,14,25,True
Region_61,2008,League_3,9,65,False
Region_61,2008,League_4,87,79,False
Region_61,2009,League_1,41,37,False
Region_61,2009,League_2,71,64,False
Region_61,2009,League_3,23,74,True
Region_61,2009,League_4,79,50,False
Region_62,2000,League_1,48,34,True
Region_62,2000,League_2,25,42,False
Region_62,2000,League_3,90,28,True
Region_62,2000,League_4,36,36,True
Region_62,2001,League_1,67,80,False
Region_62,2001,League_2,49,57,True
Region_62,2001,League_3,23,53,True
Region_62,2001,League_4,18,38,True
Region_62,2002,League_1,99,41,False
Region_62,2002,League_2,59,27,False
Region_62,2002,League_3,38,28,False
Region_62,2002,League_4,73,42,True
Region_62,2003,League_1,88,2,True
Region_62,2003,League_2,17,9,True
Region_62,2003,League_3,18,58,True
Region_62,2003,League_4,35,13,False
Region_62,2004,League_1,73,75,True
Region_62,2004,League_2,96,46,True
Region_62,2004,League_3,54,41,True
Region_62,2004,League_4,68,93,False
Region_62,2005,League_1,46,31,True
Region_62,2005,League_2,48,31,False
Region_62,2005,League_3,98,41,False
Region_62,2005,League_4,97,31,True
Region_62,2006,League_1,32,25,True
Region_62,2006,League_2,20,0,True
Region_62,2006,League_3,80,55,True
Region_62,2006,League_4,21,1,False
Region_62,2007,League_1,47,80,False
Region_62,2007,League_2,36,29,False
Region_62,2007,League_3,14,70,False
Region_62,2007,League_4,34,51,False
Region_62,2008,League_1,91,90,False
Region_62,2008,League_2,70,8,False
Region_62,2008,League_3,31,21,False
Region_62,2008,League_4,10,33,False
Region_62,2009,League_1,9,48,False
Region_62,2009,League_2,72,0,True
Region_62,2009,League_3,77,72,True
Region_62,2009,League_4,76,83,True
Region_63,2000,League_1,56,52,False
Region_63,2000,League_2,24,82,True
Region_63,2000,League_3,1,99,False
Region_63,2000,League_4,63,39,False
Region_63,2001,League_1,34,44,True
Region_63,2001,League_2,6,67,False
Region_63,2001,League_3,84,8,True
Region_63,2001,League_4,17,21,False
Region_63,2002,League_1,66,17,False
Region_63,2002,League_2,41,75,True
Region_63,2002,League_3,38,42,True
Region_63,2002,League_4,40,38,True
Region_63,2003,League_1,74,72,True
Region_63,2003,League_2,23,5,True
Region_63,2003,League_3,59,82,True
Region_63,2003,League_4,45,47,False
Region_63,2004,League_1,18,6,False
Region_63,2004,League_2,67,79,False
Region_63,2004,League_3,89,68,False
Region_63,2004,League_4,41,15,True
Region_63,2005,League_1,31,0,False
Region_63,2005,League_2,38,36,False
Region_63,2005,League_3,35,82,True
Region_63,2005,League_4,96,36,False
Region_63,2006,League_1,35,80,True
Region_63,2006,League_2,2,63,True
Region_63,2006,League_3,72,89,True
Region_63,2006,League_4,7,85,False
Region_63,2007,League_1,96,61,True
Region_63,2007,League_2,69,71,False
Region_63,2007,League_3,40,60,False
Region_63,2007,League_4,67,32,False
Region_63,2008,League_1,12,65,True
Region_63,2008,League_2,48,29,True
Region_63,2008,League_3,59,19,True
Region_63,2008,League_4,1,59,False
Region_63,2009,League_1,59,81,False
Region_63,2009,League_2,4,73,True
Region_63,2009,League_3,43,23,False
Region_63,2009,League_4,26,3,True
Region_64,2000,League_1,31,36,True
Region_64,2000,League_2,20,3,False
Region_64,2000,League_3,7,76,False
Region_64,2000,League_4,71,88,True
Region_64,2001,League_1,49,76,False
Region_64,2001,League_2,66,17,True
Region_64,2001,League_3,43,87,True
Region_64,2001,League_4,57,65,False
Region_64,2002,League_1,2,47,True
Region_64,2002,League_2,85,32,False
Region_64,2002,League_3,69,57,True
Region_64,2002,League_4,1,82,False
Region_64,2003,League_1,86,72,False
Region_64,2003,League_2,43,27,True
Region_64,2003,League_3,1,34,False
Region_64,2003,League_4,80,9,False
Region_64,2004,League_1,34,64,True
Region_64,2004,League_2,97,41,False
Region_64,2004,League_3,86,84,True
Region_64,2004,League_4,29,8,False
Region_64,2005,League_1,7,59,True
Region_64,2005,League_2,21,14,True
Region_64,2005,League_3,43,98,True
Region_64,2005,League_4,57,56,True
Region_64,2006,League_1,35,68,False
Region_64,2006,League_2,68,21,True
Region_64,2006,League_3,76,63,False
Region_64,2006,League_4,92,40,True
Region_64,2007,League_1,30,86,False
Region_64,2007,League_2,46,70,True
Region_64,2007,League_3,54,55,False
Region_64,2007,League_4,79,22,False
Region_64,2008,League_1,61,24,True
Region_64,2008,League_2,29,90,True
Region_64,2008,League_3,54,5,True
Region_64,2008,League_4,15,33,False
Region_64,2009,League_1,11,62,False
Region_64,2009,League_2,16,8,False
Region_64,2009,League_3,15,59,False
Region_64,2009,League_4,11,48,True
Region_65,2000,League_1,7,96,True
Region_65,2000,League_2,83,50,True
Region_65,2000,League_3,2,59,True
Region_65,2000,League_4,15,69,False
Region_65,2001,League_1,29,36,False
Region_65,2001,League_2,22,30,True
Region_65,2001,League_3,91,97,False
Region_65,2001,League_4,4,40,True
Region_65,2002,League_1,83,61,False
Region_65,2002,League_2,64,92,False
Region_65,2002,League_3,29,57,False
Region_65,2002,League_4,20,13,False
Region_65,2003,League_1,83,35,False
Region_65,2003,League_2,69,35,False
Region_65,2003,League_3,21,78,True
Region_65,2003,League_4,81,7,False
Region_65,2004,League_1,71,25,True
Region_65,2004,League_2,31,35,True
Region_65,2004,League_3,32,47,True
Region_65,2004,League_4,15,84,True
Region_65,2005,League_1,75,27,True
Region_65,2005,League_2,37,67,True
Region_65,2005,League_3,97,61,False
Region_65,2005,League_4,13,79,False
Region_65,2006,League_1,35,85,False
Region_65,2006,League_2,96,75,True
Region_65,2006,League_3,22,79,True
Region_65,2006,League_4,65,50,True
Region_65,2007,League_1,84,41,False
Region_65,2007,League_2,1,28,False
Region_65,2007,League_3,90,81,False
Region_65,2007,League_4,72,9,True
Region_65,2008,League_1,64,38,True
Region_65,2008,League_2,74,81,True
Region_65,2008,League_3,66,0,False
Region_65,2008,League_4,51,38,True
Region_65,2009,League_1,61,20,True
Region_65,2009,League_2,22,64,True
Region_65,2009,League_3,25,14,True
Region_65,2009,League_4,67,3,False
Region_66,2000,League_1,81,59,False
Region_66,2000,League_2,54,60,True
Region_66,2000,League_3,5,19,True
Region_66,2000,League_4,34,9,False
Region_66,2001,League_1,21,86,False
Region_66,2001,League_2,42,33,True
Region_66,2001,League_3,14,47,False
Region_66,2001,League_4,85,32,False
Region_66,2002,League_1,59,97,True
Region_66,2002,League_2,11,60,False
Region_66,2002,League_3,48,9,False
Region_66,2002,League_4,41,53,False
Region_66,2003,League_1,37,83,False
Region_66,2003,League_2,81,64,True
Region_66,2003,League_3,44,76,False
Region_66,2003,League_4,34,0,False
Region_66,2004,League_1,29,4,True
Region_66,2004,League_2,87,79,False
Region_66,2004,League_3,29,14,True
Region_66,2004,League_4,77,27,True
Region_66,2005,League_1,5,94,False
Region_66,2005,League_2,66,22,False
Region_66,2005,League_3,79,16,False
Region_66,2005,League_4,6,97,False
Region_66,2006,League_1,51,12,False
Region_66,2006,League_2,13,13,True
Region_66,2006,League_3,72,10,False
Region_66,2006,League_4,14,27,True
Region_66,2007,League_1,20,41,False
Region_66,2007,League_2,34,95,True
Region_66,2007,League_3,65,98,False
Region_66,2007,League_4,90,60,False
Region_66,2008,League_1,1,63,False
Region_66,2008,League_2,34,30,False
Region_66,2008,League_3,81,80,False
Region_66,2008,League_4,77,72,True
Region_66,2009,League_1,19,9,False
Region_66,2009,League_2,81,7,False
Region_66,2009,League_3,9,20,False
Region_66,2009,League_4,24,76,True
Region_67,2000,League_1,65,58,False
Region_67,2000,League_2,24,49,True
Region_67,2000,League_3,53,68,False
Region_67,2000,League_4,32,69,True
Region_67,2001,League_1,35,29,False
Region_67,2001,League_2,94,94,False
Region_67,2001,League_3,13,16,True
Region_67,2001,League_4,64,74,False
Region_67,2002,League_1,79,19,True
Region_67,2002,League_2,53,47,False
Region_67,2002,League_3,51,72,False
Region_67,2002,League_4,2,1,True
Region_67,2003,League_1,98,36,False
Region_67,2003,League_2,40,0,True
Region_67,2003,League_3,5,3,True
Region_67,2003,League_4,24,99,False
Region_67,2004,League_1,12,53,False
Region_67,2004,League_2,97,24,False
Region_67,2004,League_3,7,2,True
Region_67,2004,League_4,20,8,True
Region_67,2005,League_1,97,85,False
Region_67,2005,League_2,67,86,True
Region_67,2005,League_3,24,75,True
Region_67,2005,League_4,78,73,True
Region_67,2006,League_1,67,33,True
Region_67,2006,League_2,44,42,False
Region_67,2006,League_3,59,73,False
Region_67,2006,League_4,11,93,False
Region_67,2007,League_1,31,21,True
Region_67,2007,League_2,95,69,True
Region_67,2007,League_3,91,1,True
Region_67,2007,League_4,12,93,True
Region_67,2008,League_1,30,65,False
Region_67,2008,League_2,77,31,True
Region_67,2008,League_3,19,15,True
Region_67,2008,League_4,17,75,False
Region_67,2009,League_1,92,0,False
Region_67,2009,League_2,59,71,False
Region_67,2009,League_3,62,47,True
Region_67,2009,League_4,5,49,True
Region_68,2000,League_1,31,12,True
Region_68,2000,League_2,92,14,True
Region_68,2000,League_3,42,52,True
Region_68,2000,League_4,1,43,True
Region_68,2001,League_1,59,7,False
Region_68,2001,League_2,22,73,True
Region_68,2001,League_3,82,45,False
Region_68,2001,League_4,30,68,False
Region_68,2002,League_1,4,18,False
Region_68,2002,League_2,82,37,True
Region_68,2002,League_3,33,10,True
Region_68,2002,League_4,9,42,False
Region_68,2003,League_1,88,19,True
Region_68,2003,League_2,1,19,True
Region_68,2003,League_3,10,20,False
Region_68,2003,League_4,49,81,True
Region_68,2004,League_1,30,56,True
Region_68,2004,League_2,55,49,True
Region_68,2004,League_3,78,73,True
Region_68,2004,League_4,72,97,False
Region_68,2005,League_1,86,25,False
Region_68,2005,League_2,82,29,True
Region_68,2005,League_3,8,72,True
Region_68,2005,League_4,98,30,True
Region_68,2006,League_1,20,41,False
Region_68,2006,League_2,72,67,True
Region_68,2006,League_3,27,60,True
Region_68,2006,League_4,61,60,False
Region_68,2007,League_1,6,69,True
Region_68,2007,League_2,79,77,False
Region_68,2007,League_3,15,67,True
Region_68,2007,League_4,96,89,False
Region_68,2008,League_1,3,16,True
Region_68,2008,League_2,3,18,True
Region_68,2008,League_3,39,50,False
Region_68,2008,League_4,16,69,False
Region_68,2009,League_1,51,62,False
Region_68,2009,League_2,92,92,False
Region_68,2009,League_3,51,74,False
Region_68,2009,League_4,35,79,True
Region_69,2000,League_1,37,29,False
Region_69,2000,League_2,49,24,False
Region_69,2000,League_3,62,74,False
Region_69,2000,League_4,62,70,False
Region_69,2001,League_1,61,25,True
Region_69,2001,League_2,98,55,True
Region_69,2001,League_3,6,21,True
Region_69,2001,League_4,26,88,True
Region_69,2002,League_1,91,18,True
Region_69,2002,League_2,85,30,False
Region_69,2002,League_3,13,25,True
Region_69,2002,League_4,70,41,True
Region_69,2003,League_1,85,40,False
Region_69,2003,League_2,4,99,False
Region_69,2003,League_3,54,22,True
Region_69,2003,League_4,1,46,True
Region_69,2004,League_1,61,12,False
Region_69,2004,League_2,90,88,True
Region_69,2004,League_3,20,65,False
Region_69,2004,League_4,78,65,False
Region_69,2005,League_1,20,15,True
Region_69,2005,League_2,9,72,True
Region_69,2005,League_3,86,27,True
Region_69,2005,League_4,57,76,False
Region_69,2006,League_1,38,34,False
Region_69,2006,League_2,4,40,True
Region_69,2006,League_3,64,76,True
Region_69,2006,League_4,12,30,True
Region_69,2007,League_1,84,84,False
Region_69,2007,League_2,89,31,False
Region_69,2007,League_3,84,53,False
Region_69,2007,League_4,52,97,True
Region_69,2008,League_1,81,71,False
Region_69,2008,League_2,44,58,False
Region_69,2008,League_3,31,40,True
Region_69,2008,League_4,35,65,False
Region_69,2009,League_1,80,95,True
Region_69,2009,League_2,98,53,False
Region_69,2009,League_3,59,39,True
Region_69,2009,League_4,10,27,True
Region_70,2000,League_1,62,36,False
Region_70,2000,League_2,20,64,True
Region_70,2000,League_3,51,73,False
Region_70,2000,League_4,54,54,True
Region_70,2001,League_1,25,3,True
Region_70,2001,League_2,67,98,True
Region_70,2001,League_3,33,9,False
Region_70,2001,League_4,51,46,True
Region_70,2002,League_1,81,74,True
Region_70,2002,League_2,98,13,False
Region_70,2002,League_3,92,37,True
Region_70,2002,League_4,51,11,True
Region_70,2003,League_1,28,44,True
Region_70,2003,League_2,37,16,True
Region_70,2003,League_3,41,79,False
Region_70,2003,League_4,20,34,True
Region_70,2004,League_1,41,65,True
Region_70,2004,League_2,12,74,False
Region_70,2004,League_3,63,40,True
Region_70,2004,League_4,16,66,True
Region_70,2005,League_1,8,28,False
Region_70,2005,League_2,40,17,False
Region_70,2005,League_3,0,19,False
Region_70,2005,League_4,1,13,False
Region_70,2006,League_1,59,33,True
Region_70,2006,League_2,47,48,False
Region_70,2006,League_3,28,53,True
Region_70,2006,League_4,96,30,False
Region_70,2007,League_1,9,57,True
Region_70,2007,League_2,57,41,False
Region_70,2007,League_3,59,57,False
Region_70,2007,League_4,20,81,True
Region_70,2008,League_1,27,29,False
Region_70,2008,League_2,74,24,False
Region_70,2008,League_3,33,62,False
Region_70,2008,League_4,7,18,True
Region_70,2009,League_1,58,71,False
Region_70,2009,League_2,85,91,False
Region_70,2009,League_3,71,7,True
Region_70,2009,League_4,48,94,True
Region_71,2000,League_1,78,2,False
Region_71,2000,League_2,16,66,True
Region_71,2000,League_3,59,85,True
Region_71,2000,League_4,86,80,True
Region_71,2001,League_1,87,99,False
Region_71,2001,League_2,44,16,False
Region_71,2001,League_3,82,13,True
Region_71,2001,League_4,68,8,False
